i,t,k,k_lag,inv,inv_lag,l_error,y_true,y,x,p_x,omega,eps
283,1,0.7153468281972596,NA,0.14371302898011087,NA,0.9284334241908632,1.9822039440012105,1.9822039440012105,1,0.9099010286969706,0.20278901207410538,0.09298546735085088
283,2,0.7354228506738556,0.7153468281972596,0.06789182983115241,0.14371302898011087,0.6216741411574805,1.3412292898830482,1.3412292898830482,1,0.9291728390022076,-0.17459259759702303,-0.1233089362231234
283,3,0.7178093804688813,0.7354228506738556,0.39813526291675855,0.06789182983115241,2.53747198690244,3.5909718318564794,3.5909718318564794,1,0.6748245457888133,1.442182299813676,0.1388285683340985
283,4,0.8525310157072454,0.7178093804688813,0.0947585037229589,0.39813526291675855,0.7615643238271064,1.6450472977472717,1.6450472977472717,1,0.8950458033748186,-0.09601180134798448,-0.008025476665236762
283,5,0.8428834470808221,0.8525310157072454,0.3400035724168174,0.0947585037229589,2.1715282177377935,2.844783450553901,NA,0,0.7437104419560316,0.9636048846728449,-0.14314549062307796
283,6,0.934879494361791,0.8428834470808221,0.07581929609025205,0.3400035724168174,0.6766148290016644,1.7449445053664023,1.7449445053664023,1,0.9111334014338184,-0.20230828883593044,0.15751418234874598
283,7,0.9144412196233092,0.934879494361791,0.25061741354309075,0.07581929609025205,1.5915937774391857,2.596892100220492,2.596892100220492,1,0.8017026072846286,0.504325449708136,0.1341390412882024
283,8,0.9636432465568788,0.9144412196233092,0.18255140381456167,0.25061741354309075,1.2451352233508284,1.9537756528829804,1.9537756528829804,1,0.8599887883179798,0.19643442852915058,-0.1662360929061509
283,9,0.9830962469102057,0.9636432465568788,0.175463850828875,0.18255140381456167,1.1573328017164843,2.2885650017175907,2.2885650017175907,1,0.8455819921752069,0.1564994720740577,0.21243159646309248
283,10,0.9986249965487105,0.9830962469102057,0.24533321165537428,0.175463850828875,1.418907956831122,2.577581827135279,NA,0,0.7733612256706139,0.4037722840954717,0.19099045408948545
284,1,1.3177569086447631,NA,0.2756076183281399,NA,1.5034505850642759,2.44204855379577,NA,0,0.662679042070048,0.23789856238218002,-0.01896996165059943
284,2,1.3412681956845125,1.3177569086447631,0.05918001101426754,0.2756076183281399,0.9162992254103985,1.9158482816435243,1.9158482816435243,1,0.7736878801723639,-0.3452360999115795,0.13893679949386556
284,3,1.3061345646301494,1.3412681956845125,-0.11588374600897398,0.05918001101426754,0.2854764483683425,1.1202544018527723,1.1202544018527723,1,0.8770160719126979,-0.8138885627962866,-0.03724652026571425
284,4,1.2212421886661788,1.3061345646301494,-0.24765228085685304,-0.11588374600897398,-0.30174136825460524,0.4458471935199848,0.4458471935199848,1,0.9195795501972694,-1.230236586930091,-0.11843747796532814
284,5,1.0899669248474069,1.2212421886661788,0.024692588121847114,-0.24765228085685304,0.6163061554680235,1.5040959515729715,1.5040959515729715,1,0.891538734573456,-0.41697670004837745,0.034834573134559586
284,6,1.0473749585959,1.0899669248474069,0.17041982310899334,0.024692588121847114,1.1623615692256966,2.0222111234138866,NA,0,0.8302319637322593,0.09793082788472057,-0.04135448933310307
284,7,1.0571203999343797,1.0473749585959,0.13333510957739303,0.17041982310899334,0.9171392387281613,1.8738767665881049,1.8738767665881049,1,0.8207520702931205,-0.036720625277606486,-0.012814735833986604
284,8,1.0534415788346763,1.0571203999343797,0.25932679971895634,0.13333510957739303,1.544232449591309,2.406627122338208,2.406627122338208,1,0.7844895121204329,0.40436456183702496,-0.04399303460135241
284,9,1.0930818733587881,1.0534415788346763,0.30350475062138454,0.25932679971895634,1.82076887784406,2.7022321269362806,2.7022321269362806,1,0.7665540104777668,0.5172930264337758,0.05562801358254091
284,10,1.1435176376837193,1.0930818733587881,0.08478954903731434,0.30350475062138454,0.7503459255143302,1.7380133223616785,1.7380133223616785,1,0.8308670194927419,-0.22977910665204343,0.017260897532252174
285,1,1.0218610037889289,NA,-0.02008459599971999,NA,0.4163478344477886,1.0446165938527208,1.0446165938527208,1,0.8974752908879415,-0.572289380858652,-0.18166629483043495
285,2,0.962929201628225,1.0218610037889289,0.08309766270786276,-0.02008459599971999,0.7690841998858318,1.464073120843697,1.464073120843697,1,0.9039858149518142,-0.18275559624761945,-0.1810385640256074
285,3,0.9444845810061809,0.962929201628225,0.14035715136539023,0.08309766270786276,1.055403368086108,2.068190714561447,2.068190714561447,1,0.8691912626369114,0.04582082759064879,0.15015000664924993
285,4,0.9490561979819194,0.9444845810061809,0.04321644271012927,0.14035715136539023,0.4651252075613864,1.5333512575696193,1.5333512575696193,1,0.8965494915915735,-0.3327064696766324,0.10869334714663088
285,5,0.915219492168186,0.9490561979819194,-0.068944282683829,0.04321644271012927,-0.007999110426116368,1.0175681967207058,1.0175681967207058,1,0.9418973135471556,-0.7760727124389202,0.15458708672711918
285,6,0.8344352991481058,0.915219492168186,0.09046179212019055,-0.068944282683829,0.7030233003374494,1.4324791325456983,1.4324791325456983,1,0.9076711642954631,-0.10728766615771751,-0.184942570767748
285,7,0.8236485643247079,0.8344352991481058,0.021300196842151606,0.09046179212019055,0.3872413219171878,1.1132784686236015,1.1132784686236015,1,0.917289727145567,-0.40652884904417164,-0.13419494174296007
285,8,0.7821462499973018,0.8236485643247079,0.030719095915889172,0.021300196842151606,0.417814312470704,1.0658014222662806,1.0658014222662806,1,0.9309961689578935,-0.35948372462656303,-0.2057800905994086
285,9,0.7455358197283273,0.7821462499973018,0.13646824094871182,0.030719095915889172,0.8795690733757879,2.20515861326901,2.20515861326901,1,0.8852070885924641,0.14751450429418939,0.3598552204898342
285,10,0.7601795258107331,0.7455358197283273,0.024847309959570636,0.13646824094871182,0.29286213665457067,1.2360168818576258,1.2360168818576258,1,0.9336864921553605,-0.38381833278434946,0.02913711924354801
286,1,1.1740061518306535,NA,0.15523487943051764,NA,1.2042536472501946,2.0358591683011364,2.0358591683011364,1,0.829750070074164,-0.0201285467716619,-0.006667320658697973
286,2,1.1719912686389846,1.1740061518306535,0.20001911998701624,0.15523487943051764,1.2983860442650843,2.291179102670532,2.291179102670532,1,0.7813433223520995,0.11955828852315235,0.09154971724707345
286,3,1.1838761911725486,1.1719912686389846,0.1368150155174931,0.20001911998701624,1.055748567721267,1.9676437635275377,NA,0,0.8148744948624713,-0.08122295608342818,0.00900367224592855
286,4,1.175720730012202,1.1838761911725486,0.39078553977697633,0.1368150155174931,2.0721480662605596,2.8167655874616573,2.8167655874616573,1,0.6965471635547665,0.7059504387413553,-0.1266189755403515
286,5,1.243935339681167,1.175720730012202,0.04669363935377617,0.39078553977697633,0.7304587574669803,1.8566562641794875,1.8566562641794875,1,0.8443985685804877,-0.36540669090385647,0.20521646581313108
286,6,1.2067103379164754,1.243935339681167,0.3445170814516003,0.04669363935377617,1.952782041365041,2.4729953428791323,NA,0,0.6950203644606813,0.5307257323374182,-0.2929840342728265
286,7,1.258422489143306,1.2067103379164754,0.24093442549169258,0.3445170814516003,1.4565415490608407,2.2857772243129912,2.2857772243129912,1,0.7624731896725538,0.1844991527218386,-0.07092598062132957
286,8,1.2767042696284079,1.258422489143306,0.07496509441294039,0.24093442549169258,0.8778058549720666,1.655289090762432,1.655289090762432,1,0.8039200941200071,-0.29088100986674603,-0.12308405910512046
286,9,1.2471847226000925,1.2767042696284079,-0.07322975325291001,0.07496509441294039,0.2969603766635635,1.6985601055137427,1.6985601055137427,1,0.8686549634072236,-0.7103982522390234,0.4765369765999887
286,10,1.1734953125958856,1.2471847226000925,-0.06264090320294129,-0.07322975325291001,0.27846972337117526,1.4394470568664481,1.4394470568664481,1,0.8826650119004809,-0.69373829450016955,0.2560446878752627
287,1,2.2297967744352074,NA,1.7673847645769387,NA,3.7849828503916383,5.062801110734583,NA,0,0.006364430541304669,1.4008273492704015,0.34411944928120863
287,2,2.3608976087056135,2.2297967744352074,1.6497992674805868,1.7673847645769387,3.4840214950015023,4.301710270660349,NA,0,0.003685711752454184,1.056346533285986,-0.10406888771986703
287,3,2.4613171257049826,2.3608976087056135,1.5874441060552351,1.6497992674805868,3.435667761430725,3.93085074582986,NA,0,0.0018235108806633684,0.8544469413825031,-0.33365173583227614
287,4,2.5433068850778526,2.4613171257049826,0.743030161745507,1.5874441060552351,2.522005994642517,3.382621858456497,NA,0,0.0020594140139808927,0.08406650008441752,0.01383933988907919
287,5,2.5516783960014227,2.5433068850778526,0.7633554768172749,0.743030161745507,2.450930699997305,3.5075884972218416,NA,0,0.001633345615653252,0.0950411205840817,0.1361863594373033
287,6,2.5611376281253557,2.5516783960014227,0.6833867088118553,0.7633554768172749,2.4856656022236274,3.4865190416081266,NA,0,0.001626251460325057,0.027689665269429627,0.1688999162062221
287,7,2.5639027681265385,2.5611376281253557,1.3905700479350018,0.6833867088118553,3.015679427914376,4.247656386752535,NA,0,9.93758042557409e-4,0.5707893581249347,0.2789992053561474
287,8,2.6194121513298825,2.5639027681265385,1.2683642402088842,1.3905700479350018,3.026200263628186,3.6643062917646034,NA,0,6.149720970606362e-4,0.4239484602137766,-0.19847072710572797
287,9,2.660932953807494,2.6194121513298825,0.2573758243011465,1.2683642402088842,2.0686177729036173,3.0705045079578714,NA,0,9.212661217715349e-4,-0.32013806887467927,0.1142659545865814
287,10,2.628395498686712,2.660932953807494,-0.35923566502801024,0.2573758243011465,1.5497155448119304,2.397974923081485,NA,0,0.0019324708535271898,-0.7593473326446363,0.007502297683036403
288,1,0.5908098378001653,NA,-0.052474389615957164,NA,-0.23754327270075556,0.5281635181947024,0.5281635181947024,1,0.9661976161225585,-0.7906443889930855,-0.04725032473217657
288,2,0.5084446263939787,0.5908098378001653,-0.12769644651335726,-0.052474389615957164,-1.079379032774365,0.2510991543685747,0.2510991543685747,1,0.9797141615593224,-1.2680051220165762,0.3790688444642389
288,3,0.3728533855074565,0.5084446263939787,-0.018110867747282093,-0.12769644651335726,-0.3150709818774184,0.699597175597535,0.699597175597535,1,0.9694978725868928,-0.6247415371184002,0.12635553923619944
288,4,0.30834243336389433,0.3728533855074565,-0.036477189303586004,-0.018110867747282093,-0.562662106504793,0.33248620255048933,0.33248620255048933,1,0.9744896693615872,-0.7679846691656682,-0.002836410337609711
288,5,0.22843471075318358,0.30834243336389433,0.02099907057453708,-0.036477189303586004,-0.10348856025955672,0.9521512116308419,0.9521512116308419,1,0.965274179205231,-0.3328939633987639,0.14583858955428883
288,6,0.1945786101067854,0.22843471075318358,0.0773683987934994,0.02099907057453708,0.37900358604827156,1.4046051235054984,NA,0,0.9446664587553176,0.1368823188907778,0.05571706033031684
288,7,0.20817400437890818,0.1945786101067854,0.05742730986932368,0.0773683987934994,0.29207357332692097,1.3911192244082733,1.3911192244082733,1,0.9571522298513562,-0.03365250181409371,0.22063520849174703
288,8,0.20480307900723987,0.20817400437890818,0.10313286871377234,0.05742730986932368,0.7362052465912463,1.5994779546366262,1.5994779546366262,1,0.9289470401927183,0.3403346105484867,-0.03145986053517757
288,9,0.23827021535793289,0.20480307900723987,0.15543054963150144,0.10313286871377234,1.3150713271469365,2.146711241190568,2.146711241190568,1,0.8926956810928106,0.7247767767638253,-0.00786895175319778
288,10,0.3082417736060126,0.23827021535793289,0.15612454201356046,0.15543054963150144,1.184065597549036,2.3551607795296965,2.3551607795296965,1,0.8863075677092197,0.6471058009937389,0.2554726175019414
289,1,-0.0566000574645682,NA,0.14464979960588648,NA,1.3354194224698703,2.5999347538377053,2.5999347538377053,1,0.8985440656900625,1.030731181303815,0.3417397282651141
289,2,0.04149997084576334,-0.0566000574645682,0.1321347461548373,0.14464979960588648,1.1887729358502215,2.0193075407069974,2.0193075407069974,1,0.9229116559871059,0.7676338459484698,-0.015130872003551097
289,3,0.11545964627071244,0.04149997084576334,0.15419352926477145,0.1321347461548373,1.2575425253783608,2.2714610122180665,2.2714610122180665,1,0.9090604452689347,0.8737973100044452,0.06533344474845035
289,4,0.1992305319521488,0.11545964627071244,0.061355678443658565,0.15419352926477145,0.40407162171413974,0.8889408849721435,0.8889408849721435,1,0.9550031406837343,0.0027244898209968227,-0.3340593015581853
289,5,0.19950294382676434,0.1992305319521488,-0.002666134469126692,0.061355678443658565,-0.3293318692579421,0.7087809959890711,0.7087809959890711,1,0.9670144529021166,-0.5218393154863178,0.15683462464824216
289,6,0.14590812765429376,0.19950294382676434,0.019142850582892747,-0.002666134469126692,-0.18879945972974177,0.7497981524631234,0.7497981524631234,1,0.9648073283101322,-0.33456038345133843,0.01998273850240446
289,7,0.11187963170242478,0.14590812765429376,-0.10507752451408144,0.019142850582892747,-1.562821435846912,-0.8240535358005111,-0.8240535358005111,1,0.9871124501811266,-1.4395526593896744,-0.15025233143315173
289,8,-0.04355301308635185,0.11187963170242478,-0.028195197963394012,-0.10507752451408144,-0.9810575608989802,0.13965651912109892,0.13965651912109892,1,0.9830628396716281,-0.7945031751531582,0.1608583156144994
289,9,-0.1263373194844743,-0.04355301308635185,-0.02879592897824657,-0.028195197963394012,-1.0952922109213081,-0.4444360276237097,-0.4444360276237097,1,0.9803151101452631,-0.8267372838571256,-0.31020417794319044
289,10,-0.21262938620600746,-0.1263373194844743,0.0582471064410268,-0.02879592897824657,0.18219534235832785,1.122304232459168,1.122304232459168,1,0.9607015798909898,0.22047368792154076,0.014232046410166963
290,1,1.1368476362152073,NA,0.10629343777566048,NA,0.9899437378507989,1.790250692283873,1.790250692283873,1,0.8407149452634903,-0.1589800407278141,-0.04455135990911782
290,2,1.1208219033111577,1.1368476362152073,0.1786404710301029,0.10629343777566048,1.2201689199242065,2.2542022214046975,NA,0,0.8030542853513933,0.08238889786406545,0.1432042072379804
290,3,1.1290270387174526,1.1208219033111577,0.08895777102675953,0.1786404710301029,0.8997700101061007,1.9763698908775875,NA,0,0.8596717392208876,-0.2123570860981447,0.21845404785229544
290,4,1.1075626086095212,1.1290270387174526,-0.19576191918971408,0.08895777102675953,-0.38883774392279646,0.6232513896767148,0.6232513896767148,1,0.9449193941301081,-1.1467253503654855,0.07245046280009473
290,5,0.9857649231037942,1.1075626086095212,-0.15537021244713137,-0.19576191918971408,-0.26259954944602965,0.1945852928662538,0.1945852928662538,1,0.9441055710993829,-1.0797696713788933,-0.36316057203830276
290,6,0.8715015979625892,0.9857649231037942,-0.06553121457422795,-0.15537021244713137,-0.06607728807042093,0.8066998254108625,0.8066998254108625,1,0.9472474145589418,-0.7741320932959641,-0.01600374225290174
290,7,0.7909277724972358,0.8715015979625892,0.1600259981468068,-0.06553121457422795,1.0223225721179818,2.178336881000639,2.178336881000639,1,0.8901416882652987,0.2255961631443263,0.19462676268465134
290,8,0.8132366841964089,0.7909277724972358,0.11205777198121805,0.1600259981468068,0.8436547274000009,1.7075792534259635,1.7075792534259635,1,0.9009497223941708,-0.0031128348828385888,-0.027304536108684385
290,9,0.8129253522493636,0.8132366841964089,0.28657803840426904,0.11205777198121805,1.7310875541300663,2.5851218995943364,2.5851218995943364,1,0.8137451164226538,0.7711415387826354,-0.10128489658886704
290,10,0.8872107372657374,0.8129253522493636,0.2044256232629265,0.28657803840426904,1.4560567999039513,2.9723633308741046,2.9723633308741046,1,0.8203462563904647,0.34183039651055647,0.7182740582967418
291,1,0.656201579378294,NA,0.2964091750423312,NA,2.0871390954682263,2.956659964413712,2.956659964413712,1,0.8159705951745232,1.037825003130685,0.04206603662457603
291,2,0.7549444972380741,0.656201579378294,0.49960895648978354,0.2964091750423312,3.161898801207558,4.1771504210490304,NA,0,0.6191204116538629,1.8483454636886094,0.16796404905225823
291,3,0.9245476387595091,0.7549444972380741,0.3711191982413101,0.49960895648978354,2.209772617943875,2.819467433631621,2.819467433631621,1,0.7611843628472197,0.9722700705483438,-0.24194050763715405
291,4,1.017333733061069,0.9245476387595091,0.49797689819454083,0.3711191982413101,2.6778224771755497,3.5968134119174815,NA,0,0.6147191083344429,1.3004736473998466,0.04864165593977601
291,5,1.1395932806059814,1.017333733061069,0.32802164872815565,0.49797689819454083,1.7418841983722917,2.7048810529193705,2.7048810529193705,1,0.7032487429683447,0.549502394493084,0.00928652232764152
291,6,1.1930868800228818,1.1395932806059814,0.13669278764255713,0.32802164872815565,1.1002539594063743,2.0877969774247376,NA,0,0.7878975765905408,-0.08543316881713503,0.11801853834458072
291,7,1.1845068598145538,1.1930868800228818,0.3207413120820992,0.13669278764255713,1.8259490975335713,2.734872932671935,NA,0,0.725390001465336,0.4811380270731598,0.059390284221873195
291,8,1.2314990301874733,1.1845068598145538,0.301043499194683,0.3207413120820992,1.740090488303202,2.463591530981158,2.463591530981158,1,0.6986868217847615,0.3786097535415282,-0.12508564135224243
291,9,1.2686608708494558,1.2314990301874733,0.04132813176443203,0.301043499194683,0.7227207836633628,1.8123946653620189,1.8123946653620189,1,0.8331993613058395,-0.38378201057622147,0.16356990961094903
291,10,1.2295268248405418,1.2686608708494558,-0.04376544504602498,0.04132813176443203,0.48658538506062915,1.1149766459775587,1.1149766459775587,1,0.8722896195024038,-0.6279836918371419,-0.21502551658580438
292,1,1.2230205264809328,NA,-0.03066364002286933,NA,0.5451481244625754,1.8710727851953755,1.8710727851953755,1,0.8745665814964366,-0.5902552850055699,0.4961840767717771
292,2,1.1621812575976227,1.2230205264809328,-0.09715753238235067,-0.03066364002286933,0.2857728714900182,0.9668174259008243,0.9668174259008243,1,0.8910610114238232,-0.8039118042585409,-0.09995222445697424
292,3,1.0783743621220125,1.1621812575976227,-0.06577637546148875,-0.09715753238235067,0.19655356523743325,0.9233509749888587,0.9233509749888587,1,0.9174056773837627,-0.7237370479438298,-0.14708474360020674
292,4,1.0032480356891278,1.0783743621220125,0.06612519526508774,-0.06577637546148875,0.7188075555289922,1.3291861077957003,1.3291861077957003,1,0.8863226714023047,-0.25752783980968763,-0.25932118848279967
292,5,0.9771578433585048,1.0032480356891278,-0.006540401677252749,0.06612519526508774,0.3551648177497699,1.3752186980080463,1.3752186980080463,1,0.922158624791848,-0.5246167186435702,0.14479196275070902
292,6,0.9232699523729931,0.9771578433585048,-0.015231031141116404,-0.006540401677252749,0.2454991723554356,1.2166085609527704,1.2166085609527704,1,0.9244716592268613,-0.5605004020119358,0.08172016183252417
292,7,0.8655878294436417,0.9232699523729931,0.03518107234943295,-0.015231031141116404,0.402397873513361,1.2491654375464811,1.2491654375464811,1,0.9193108294254337,-0.35195659849483973,-0.08526901927190002
292,8,0.82975787492194,0.8655878294436417,0.23615188337654022,0.03518107234943295,1.5134716325343673,2.161492285343037,NA,0,0.8051718032972003,0.5299879578241021,-0.25202051143329673
292,9,0.8813999644666765,0.82975787492194,0.37704982832433004,0.23615188337654022,2.1890505443937633,3.2291593365885065,3.2291593365885065,1,0.7079238821083484,1.0617503302937594,0.11261892228932063
292,10,0.982308112757302,0.8813999644666765,0.4742262364019317,0.37704982832433004,2.4469617700767046,3.7149805973914427,3.7149805973914427,1,0.6703866455626072,1.2757204023537725,0.2622521620922181
293,1,0.5938076381047013,NA,0.08215086217006916,NA,0.6697017661560314,1.5086926690358804,1.5086926690358804,1,0.922452229027852,-0.04634599934610319,0.005432968477486427
293,2,0.5891622651130535,0.5938076381047013,0.15096501916980531,0.08215086217006916,1.094235687530661,2.083702892636597,2.083702892636597,1,0.8980501341639612,0.3375416356992049,0.11490053385212201
293,3,0.6223592600978727,0.5891622651130535,0.15170870660338245,0.15096501916980531,1.1037900291249814,1.7055455893144744,1.7055455893144744,1,0.9061840560619415,0.3141854056747885,-0.2650493042538212
293,4,0.6532943386884184,0.6223592600978727,0.18035849604105683,0.15170870660338245,1.3004387068283134,2.176197017762066,2.176197017762066,1,0.8743846545013196,0.4384572177136395,0.0203460216008708
293,5,0.6962060411478354,0.6532943386884184,0.11400450023744413,0.18035849604105683,0.8899627999553558,1.6197193049628147,1.6197193049628147,1,0.9161629693356086,0.06828154585141527,-0.1138990296831566
293,6,0.7030109894628995,0.6962060411478354,0.18421822608700503,0.11400450023744413,1.329475169474298,2.1255574692954156,2.1255574692954156,1,0.8753012786558727,0.41205032523140656,-0.044495582454880174
293,7,0.7433897169770646,0.7030109894628995,0.06843454574274671,0.18421822608700503,0.5998168419366309,1.5423961707850875,1.5423961707850875,1,0.9146032653762491,-0.17459416452283877,0.07665416503665493
293,8,0.7257760872951469,0.7433897169770646,0.05927704275486733,0.06843454574274671,0.4655436999987193,1.3867404303128559,NA,0,0.9241029115565721,-0.21312944119911054,-0.0012821295943802784
293,9,0.7042327428272295,0.7257760872951469,0.3056902150769324,0.05927704275486733,1.9707538760897205,3.1148632009973927,NA,0,0.7922503681309391,1.011600905180491,0.21614860061989682
293,10,0.800596994646087,0.7042327428272295,0.26257138213889425,0.3056902150769324,1.7321030150252719,2.9322358620185893,2.9322358620185893,1,0.8281297749056382,0.6791051418162339,0.34629222094504
294,1,2.1060277401675678,NA,0.5897995477459308,NA,2.2268362414614,2.8469526663353095,NA,0,0.05603225395662661,0.21790703461644076,-0.2905410346907085
294,2,2.1275844198430924,2.1060277401675678,0.18747079307077114,0.5897995477459308,1.635882244496098,2.3640969967642063,NA,0,0.08613975315529945,-0.27667597669839705,-0.17571256932678114
294,3,2.099526864566273,2.1275844198430924,0.16118295376094635,0.18747079307077114,1.6557667844424795,2.350927017195402,NA,0,0.09303487903994513,-0.3025277028300254,-0.14736744205945992
294,4,2.068807035202011,2.099526864566273,0.3029983883408746,0.16118295376094635,1.90738443813685,2.938275607122471,2.938275607122471,1,0.10551446977474616,-0.11720272372659721,0.2258365185802903
294,5,2.057017539024273,2.068807035202011,1.0803138006137627,0.3029983883408746,3.0891042932320434,3.680236687703342,NA,0,0.04579984622193585,0.8810155150688477,-0.25851196332890547
294,6,2.1414520208843872,2.057017539024273,1.3096786897851374,1.0803138006137627,3.342732660262924,4.430058758799715,NA,0,0.024147753983479375,1.0386646105893584,0.2238312015387007
294,7,2.240271002237392,2.1414520208843872,0.6445682177226403,1.3096786897851374,2.267595544026673,2.5704579474605325,NA,0,0.02627897798539593,0.18601174837945478,-0.6372626112904315
294,8,2.2587012910900786,2.240271002237392,0.10002928508437503,0.6445682177226403,1.759349032219975,2.448011952217982,NA,0,0.03520069054020903,-0.39548330746101834,-0.08946545052804959
294,9,2.2183496747308125,2.2587012910900786,1.6161133545589994,0.10002928508437503,3.5731178382703974,4.42887703694606,NA,0,0.010116504622459303,1.2581454309166002,-0.09673673393618835
294,10,2.3368564867016137,2.2183496747308125,1.5879062765874046,1.6161133545589994,3.449422240500886,4.992919996354006,NA,0,0.004334219740935599,1.034408473666645,0.6328275338960538
295,1,0.9381470142112851,NA,0.10761940992704326,NA,0.8178080937388396,1.6067070400375594,1.6067070400375594,1,0.8816682658933997,-0.07882892717471857,-0.13472856148338938
295,2,0.9302328872425645,0.9381470142112851,0.15104859253314531,0.10761940992704326,1.1264941931836314,2.19933484608206,2.19933484608206,1,0.8759495569367503,0.09582904916022143,0.22704393721531724
295,3,0.9397701673723455,0.9302328872425645,0.5307682978224156,0.15104859253314531,2.9356252237744456,3.9475587755288033,3.9475587755288033,1,0.6238329082252351,1.5738052859029232,0.12878932771034954
295,4,1.0859294539827744,0.9397701673723455,0.4915152310706627,0.5307682978224156,2.5341143244072915,3.608724136786322,3.608724136786322,1,0.5891346358911618,1.1592957877115737,0.1824548664053477
295,5,1.1956172144913764,1.0859294539827744,0.30155922395003926,0.4915152310706627,1.7057239213424147,2.7371960133923645,2.7371960133923645,1,0.7232170179692005,0.41226845598490236,0.14685072299501534
295,6,1.2360168916227459,1.1956172144913764,0.1397576974589183,0.30155922395003926,1.1567145475104517,2.1438372922723983,2.1438372922723983,1,0.7705548087442703,-0.09394915242327467,0.1412317110576606
295,7,1.2265775657895195,1.2360168916227459,0.20824183115682746,0.1397576974589183,1.4033808126955407,2.2614918130559754,2.2614918130559754,1,0.7592758291006986,0.11076213646000135,0.011449218004202143
295,8,1.237592887404,1.2265775657895195,0.22120486391708666,0.20824183115682746,1.290628797978312,2.351141454310745,NA,0,0.7338435709999551,0.14167469121919862,0.08502598231308361
295,9,1.2516609358610582,1.237592887404,0.41068323885395114,0.22120486391708666,2.0798741578433675,3.0079895344641017,NA,0,0.6381346714097796,0.6746744990274864,0.041177548765200564
295,10,1.3169499096224326,1.2516609358610582,0.46471256531597394,0.41068323885395114,2.3136697919476767,3.3542546139988496,NA,0,0.5436768367975829,0.7452035116673632,0.22445220720624817
296,1,0.7613322469849739,NA,0.2058071318694389,NA,1.4506845661776717,2.072895657552506,2.072895657552506,1,0.8655780339066376,0.46120943837356043,-0.21138326694607024
296,2,0.8064212310271547,0.7613322469849739,0.07667078608228081,0.2058071318694389,0.6103896508101542,1.7020799518123355,NA,0,0.9198023397254619,-0.15770100404987852,0.17320816398117522
296,3,0.7905254596080197,0.8064212310271547,0.18196615778686068,0.07667078608228081,1.2182019983506691,2.2927281982309586,2.2927281982309586,1,0.8825373287576124,0.3254101026509068,0.1703098741843045
296,4,0.8225482240573523,0.7905254596080197,0.2461183517168334,0.18196615778686068,1.6165258497731465,2.6653644231493945,2.6653644231493945,1,0.8340469533283503,0.5812244130288869,0.1850510833257316
296,5,0.8790442798171171,0.8225482240573523,0.38170037623235914,0.2461183517168334,2.28376430844152,3.3468769764775392,3.3468769764775392,1,0.7480337354741496,1.084741780618621,0.1900513382986323
296,6,0.9820287351336583,0.8790442798171171,0.3868338773777401,0.38170037623235914,2.190107471955891,2.8903897788302757,2.8903897788302757,1,0.7178915202413478,0.9488880820993053,-0.18393991225376852
296,7,1.0726815482323164,0.9820287351336583,0.4146176511532255,0.3868338773777401,2.2030751442830487,2.990628870285538,2.990628870285538,1,0.6300893628711819,0.918365339027559,-0.11922858136125228
296,8,1.1605427201214848,1.0726815482323164,0.2578723070728112,0.4146176511532255,1.538442162523938,2.7465872358678896,NA,0,0.7724778656659782,0.30795543431375694,0.31856346496430543
296,9,1.1908735965005437,1.1605427201214848,0.42874663412561864,0.2578723070728112,2.1403433436794854,3.176854663689294,3.176854663689294,1,0.685500733591151,0.803199462064077,0.11197501533893904
296,10,1.2681308402517601,1.1908735965005437,0.39278057298129526,0.42874663412561864,2.008736823012139,3.168235027119872,NA,0,0.6670925528061796,0.6051157617313948,0.2736803126098167
297,1,0.9168692542566959,NA,0.09584883023269447,NA,0.7813814780755046,1.6992257257192105,1.6992257257192105,1,0.8843147675718567,-0.11682641769717789,0.017967369821600344
297,2,0.9051178342283315,0.9168692542566959,-0.14353307985457878,0.09584883023269447,-0.4016701070165075,0.4630084962956979,0.4630084962956979,1,0.9580733752949958,-1.080583010408292,-0.009656955852540394
297,3,0.7907633257789083,0.9051178342283315,-0.17350325870190642,-0.14353307985457878,-0.9095968110906669,0.02713013969276757,0.02713013969276757,1,0.970563670309616,-1.2868346687881207,-0.05765015734621414
297,4,0.6530133710877596,0.7907633257789083,-0.17283300357053538,-0.17350325870190642,-1.0300186138272218,-0.14887006216794837,-0.14887006216794837,1,0.9765973256018715,-1.399552621869885,-4.230772940507535e-4
297,5,0.5022425007129496,0.6530133710877596,-0.06314410583685481,-0.17283300357053538,-0.3773562066599395,0.43928352424275907,0.43928352424275907,1,0.9758552355340406,-0.8821304722960667,0.045315487371749036
297,6,0.40989358009695315,0.5022425007129496,0.00681126050894076,-0.06314410583685481,0.012910182666588318,0.7958327834652261,0.7958327834652261,1,0.9567795294345649,-0.45479224184572287,-0.03888251729023589
297,7,0.3633477102201951,0.40989358009695315,0.09935304399577025,0.00681126050894076,0.6106873559165873,1.7939716380863988,1.7939716380863988,1,0.9237699311846869,0.19084603930720456,0.22664473044174016
297,8,0.38225248744285717,0.3633477102201951,0.25714363771438875,0.09935304399577025,2.0405773008000434,2.585468215287819,2.585468215287819,1,0.8170658144528296,1.2545495493731116,-0.34477353545530187
297,9,0.5004398457385459,0.38225248744285717,0.2846678324014244,0.25714363771438875,2.131081716031286,2.788464078673013,2.788464078673013,1,0.8364827000318158,1.225838412214465,-0.21389856876469115
